"uniqueID","mediaTitle","category","year","countryOrigin","genre","peopleScore","criticScore"
"sqs101800109m4","Mixed Signals (Ep2)","Television",2017,"United States of America(USA)","Drama","8.10","4.10"
"sqs101800110m4","Luck Be A Lady (Ep3)","Television",2017,"United States of America(USA)","Drama","8.10","4.10"
"sqs101800111m4","Elongated Journey Into Night (Ep4)","Television",2017,"United States of America(USA)","Drama","8.10","4.10"
"sqs101800112m4","Girls Night Out (Ep5)","Television",2017,"United States of America(USA)","Drama","8.10","4.10"
"sqts101800147","The Flash S04","Television",2017,"United States of America(USA)","Drama","8.10","4.10"
"sqs101800113m4","boXed In (S01, Ep5)","Television",2017,"United States of America(USA)","Drama","7.70","3.90"
"sqs101800114m4","got your siX (S01, Ep6)","Television",2017,"United States of America(USA)","Drama","7.70","3.90"
"sqs101800115m4","eXtreme measures (S01, Ep7)","Television",2017,"United States of America(USA)","Drama","7.70","3.90"
"sqs101800116m4","threat of eXtinction (S01, Ep8)","Television",2017,"United States of America(USA)","Drama","7.70","3.90"
"sqts101800148","The Gifted","Television",2017,"United States of America(USA)","Drama","7.70","3.90"
"sqs101800117m4","Despite Yourself (S01, Ep10)","Television",2017,"United States of America(USA)","Drama","7.40","3.70"
"sqs101800118m4","The Wolf Inside (S01, Ep11)","Television",2017,"United States of America(USA)","Drama","7.40","3.70"
"sqs101800119m4","Vaulting Ambition (S01, Ep12)","Television",2017,"United States of America(USA)","Drama","7.40","3.70"
"sqs101800120m4","What’s Past Is Prologue (S01, Ep13)","Television",2017,"United States of America(USA)","Drama","7.40","3.70"
"sqs101800121m4","The War Without, the War Within (S01, Ep14)","Television",2017,"United States of America(USA)","Drama","7.40","3.70"
"sqs101800122m4","Will You Take My Hand? (S01, Ep15)","Television",2017,"United States of America(USA)","Drama","7.40","3.70"
"sqts101800149","Star Trek: Discovery","Television",2017,"United States of America(USA)","Drama","7.40","3.70"
"sqs101800123m4","Journey Into Night (Ep1)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800124m4","Reunion (Ep2)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800125m4","Virtu E Fortuna (Ep3)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800126m4","The Riddle Of The Sphinx (Ep4)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800127m4","Akane No Mai (Ep5)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800128m4","Phase Space (Ep6)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800129m4","Les Escorches (Ep7)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800130m4","Kiksuya (Ep8)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800131m4","Vanishing Point (Ep9)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800132m4","The Passenger (Ep10)","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqts101800150","Westworld S02","Television",2018,"United States of America(USA)","Drama","9.10","4.60"
"sqs101800133m4","Sliding in Snow, Sailing the Sea… (Ep11-15)","Television",2017,"United States of America(USA)","Family","0.00","3.60"
"sqts101800151","Billy BamBam","Television",2017,"United States of America(USA)","Family","0.00","3.60"
"sqs101800134m4","Charlie Meets M, N, O, P, Q, R (Ep13-18)","Television",2017,"United States of America(USA)","Family","0.00","3.50"
"sqts101800152","Charlie & the Alphabet","Television",2017,"United States of America(USA)","Family","0.00","3.50"
"sqs101800135m4","Three-Legged Race (Ep7)","Television",2017,"United States of America(USA)","Animation","8.20","4.10"
"sqs101800136m4","Nature's Wonderland (Ep8)","Television",2017,"United States of America(USA)","Animation","8.20","4.10"
"sqts101800153","Disney Mickey Mouse S04","Television",2017,"United States of America(USA)","Animation","8.20","4.10"
"sqs101800137m4","Firefly Parade (Ep31)","Television",2017,"United States of America(USA)","Animation","0.00","3.50"
"sqs101800138m4","Origami Zoo (Ep32)","Television",2017,"United States of America(USA)","Animation","0.00","3.50"
"sqts101800154","Disney Tsum Tsum S03","Television",2017,"United States of America(USA)","Animation","0.00","3.50"
"sqs101800139m4","Three Jaquins and a Princess (Ep4)","Television",2017,"United States of America(USA)","Animation","6.70","3.40"
"sqs101800140m4","A Spy in the Palace (Ep5)","Television",2017,"United States of America(USA)","Animation","6.70","3.40"
"sqts101800155","Elena of Avalor S02","Television",2017,"United States of America(USA)","Animation","6.70","3.40"
"sqs101800141m4","Free Bird (Ep4)","Television",2017,"United States of America(USA)","Animation","7.60","3.80"
"sqts101800156","Marvel's Guardians of the Galaxy S02","Television",2017,"United States of America(USA)","Animation","7.60","3.80"
"sqs101800142m4","Sandman (Ep6)","Television",2017,"United States of America(USA)","Family","6.80","3.40"
"sqts101800157","Marvel's Spider-Man","Television",2017,"United States of America(USA)","Family","6.80","3.40"
"sqs101800143m4","Ye Olde Royal Heist / Tea Time Trouble! (Ep7)","Television",2017,"United States of America(USA)","Animation","7.30","3.70"
"sqs101800144m4","Abra-ka-Goof! / Happy Birthday Helpers! (Ep8)","Television",2017,"United States of America(USA)","Animation","7.30","3.70"
"sqts101800158","Mickey and the Roadster Races","Television",2017,"United States of America(USA)","Animation","7.30","3.70"
"sqs101800145m4","Forever Filly (Ep6)","Television",2017,"United States of America(USA)","Animation","7.70","3.90"
"sqts101800159","My Little Pony Friendship is Magic S07","Television",2017,"United States of America(USA)","Animation","7.70","3.90"
"sqs101800146m4","Proud To Be A Coal Miner's Wabbit / Cabin…(Ep8)","Television",2015,"United States of America(USA)","Animation","5.80","2.90"
"sqts101800160","New Looney Tunes S02","Television",2015,"United States of America(USA)","Animation","5.80","2.90"
"sqs101800147m4","Owl, Tree, Cement Truck, Clown, Giraffe, Truck (Ep13-18)","Television",2017,"United States of America(USA)","Family","0.00","3.60"
"sqts101800161","Pierre the Painter","Television",2017,"United States of America(USA)","Family","0.00","3.60"
"sqs101800148m4","Ep 5, 6, 7, 8","Television",2014,"Korea (Republic of)(KOR)","Animation","6.20","3.10"
"sqts101800162","Pororo the Little Penguin S02","Television",2014,"Korea (Republic of)(KOR)","Animation","6.20","3.10"
"sqs101800149m4","Pigs and Pugs / Bob Loves Mona (Ep8)","Television",2017,"United States of America(USA)","Animation","7.00","3.50"
"sqs101800150m4","Don't Rain on My Pug-rade / Their Royal Pug-ness (Ep9)","Television",2017,"United States of America(USA)","Animation","7.00","3.50"
"sqts101800163","Puppy Dog Pals","Television",2017,"United States of America(USA)","Animation","7.00","3.50"
"sqs101800151m4","Mutiny on the Krusty / The Whole Tooth","Television",2012,"United States of America(USA)","Animation","8.10","4.00"
"sqts101800164","Spongebob Squarepants S09","Television",2012,"United States of America(USA)","Animation","8.10","4.00"
"sqs101800152m4","Demoncism / Sophomore Slump (Ep7)","Television",2017,"United States of America(USA)","Animation","8.20","4.10"
"sqs101800153m4","Lint Catcher / Trial by Squire (Ep8)","Television",2017,"United States of America(USA)","Animation","8.20","4.10"
"sqts101800165","Star vs. the Forces of Evil S03","Television",2017,"United States of America(USA)","Animation","8.20","4.10"
"sqs101800154m4","In the Name of the Rebellion: Part One (Ep3)","Television",2016,"United States of America(USA)","Animation","8.00","4.00"
"sqs101800155m4","In the Name of the Rebellion: Part Two (Ep4)","Television",2016,"United States of America(USA)","Animation","8.00","4.00"
"sqts101800166","Star Wars Rebels S04","Television",2016,"United States of America(USA)","Animation","8.00","4.00"
"sqs101800156m4","Stuck with a Boy Genius (Ep9)","Television",2017,"United States of America(USA)","Animation","5.90","3.00"
"sqs101800157m4","Stuck with a Bad Influence (Ep10)","Television",2017,"United States of America(USA)","Family","5.90","3.00"
"sqts101800167","Stuck in the Middle S02","Television",2017,"United States of America(USA)","Animation","5.90","3.00"
"sqs101800158m4","S01 Ep 3-4 Super Wings","Television",2015,"China(CHN)","Animation","6.70","3.40"
"sqts101800168","Super Wings","Television",2015,"China(CHN)","Animation","6.70","3.40"
"sqs101800159m4","Bats What I Like About The South/ Fraidy... (S01, Ep2)","Television",2007,"United States of America(USA)","Animation","7.30","3.70"
"sqts101800169","Tom and Jerry Tales","Television",2007,"United States of America(USA)","Animation","7.30","3.70"
"sqs101800160m4","Rock Friend / Crushing Defeat (Ep2)","Television",2018,"United States of America(USA)","Animation","6.10","3.10"
"sqts101800170","Unikitty!","Television",2018,"United States of America(USA)","Animation","6.10","3.10"
"sqs101800161m4","Ep 1 The Trading Floor","Television",2018,"Hong Kong(HKG)","Drama","7.20","3.60"
"sqs101800162m4","Ep 2 The Trading Floor","Television",2018,"Hong Kong(HKG)","Drama","7.20","3.60"
"sqs101800163m4","Ep 3 The Trading Floor","Television",2018,"Hong Kong(HKG)","Drama","7.20","3.60"
"sqs101800164m4","Ep 4 The Trading Floor","Television",2018,"Hong Kong(HKG)","Drama","7.20","3.60"
"sqs101800165m4","Ep 5 The Trading Floor","Television",2018,"Hong Kong(HKG)","Drama","7.20","3.60"
"sqts101800171","The Trading Floor 東方華爾街","Television",2018,"Hong Kong(HKG)","Drama","7.20","3.60"
"sqs101800166m4","Ep 1 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800167m4","Ep 2 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800168m4","Ep 3 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800169m4","Ep 4 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800170m4","Ep 5 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800171m4","Ep 6 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800172m4","Ep 7 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800173m4","Ep 8 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800174m4","Ep 9 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800175m4","Ep 10 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800176m4","Ep 11 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800177m4","Ep 12 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800178m4","Ep 13 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800179m4","Ep 14 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800180m4","Ep 15 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800181m4","Ep 16 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800182m4","Ep 17 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800183m4","Ep 18 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800184m4","Ep 19 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800185m4","Ep 20 Legend of Fuyao","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqts101800172","Legend of Fuyao 扶摇","Television",2018,"China(CHN)","Drama","0.00","3.90"
"sqs101800186m4","Ep 9 Ace vs. Ace","Television",2016,"China(CHN)","Variety & Game Shows","0.00","3.20"
"sqts101800173","Ace vs Ace 2 王牌对王牌 第二季","Television",2016,"China(CHN)","Variety & Game Shows","0.00","3.20"
"sqs101800187m4","Ep 1 Singer 2018","Television",2017,"China(CHN)","Arts, Music & Culture","0.00","3.90"
"sqs101800188m4","Ep 2 Singer 2018","Television",2017,"China(CHN)","Arts, Music & Culture","0.00","3.90"
"sqs101800189m4","Ep 3 Singer 2018","Television",2017,"China(CHN)","Arts, Music & Culture","0.00","3.90"
"sqts101800174","Singer 2018 歌手2018","Television",2017,"China(CHN)","Arts, Music & Culture","0.00","3.90"
"sqs101800190m4","Andre Chiang, SNH48 (Ep1)","Television",2017,"China(CHN)","Travel","0.00","3.40"
"sqs101800191m4","Wong Cho-lam, Leanne Li (Ep2)","Television",2017,"China(CHN)","Travel","0.00","3.40"
"sqs101800192m4","Jackson Wang (Ep3)","Television",2017,"China(CHN)","Travel","0.00","3.40"
"sqs101800193m4","A War-stricken Kingdom in the Forests (Ep4)","Television",2017,"China(CHN)","Documentary","0.00","4.30"
"sqs101800194m4","The Huafu Dream of a Hong Konger (Ep5)","Television",2017,"China(CHN)","Documentary","0.00","4.30"
"sqs101800195m4","The Survival of Teng Paper Master (Ep6)","Television",2017,"China(CHN)","Documentary","0.00","4.30"
"sqts101800175","The Great Shokunin S02 《了不起的匠人》第二季","Television",2017,"China(CHN)","Documentary","0.00","4.30"
"sqs101800196m4","Peter Ho & Peggy","Television",2018,"Taiwan, Province of China(TWN)","Lifestyle","0.00","3.70"
"sqts101800176","The SS Show 小燕有約","Television",2018,"Taiwan, Province of China(TWN)","Lifestyle","0.00","3.70"
"sqs101800197m4","Stammering Ballad 黃河尕謠","Television",2018,"China(CHN)","Arts, Music & Culture","0.00","4.10"
"sqts101800177","Stammering Ballad 黃河尕謠","Television",2018,"China(CHN)","Arts, Music & Culture","0.00","4.10"
"sqs101800198m4","Locked Room Case of the Blog Actress Part 1","Television",2017,"Japan(JPN)","Animation","8.40","4.20"
"sqs101800199m4","The Actress Blogger’s Locked Room Case Part 2","Television",2017,"Japan(JPN)","Animation","8.40","4.20"
"sqs101800200m4","Ep 1 Hungry Hopper","Television",2017,"Japan(JPN)","Travel","0.00","3.10"
"sqts101800178","Hungry Hopper","Television",2017,"Japan(JPN)","Travel","0.00","3.10"
"sqs101800201m4","Ep 10 Wakako-Zake","Television",2016,"Japan(JPN)","Drama","0.00","3.80"
"sqts101800179","Wakako-Zake 和歌子酒","Television",2016,"Japan(JPN)","Drama","0.00","3.80"
"sqs101800202m4","Hariharan & Lesle Lewis (Ep126)","Television",2017,"India(IND)","Comedy","8.60","4.30"
"sqts101800180","The Kapil Sharma Show","Television",2017,"India(IND)","Comedy","8.60","4.30"
"sqs101800203m4","Ep 6 Astronauts","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Science & Tech","8.40","4.20"
"sqts101800181","Astronauts: Toughest Job in the Universe","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Science & Tech","8.40","4.20"
"sqs101800204m4","Down in Flames (Ep3)","Television",2017,"United States of America(USA)","Reality","8.00","4.00"
"sqts101800182","Deadliest Catch S13","Television",2017,"United States of America(USA)","Reality","8.00","4.00"
"sqs101800206m4","Bromance On the Road (Ep1)","Television",2017,"India(IND)","Travel","0.00","4.00"
"sqts101800183","Great Escape with Kunal & Cyrus","Television",2017,"India(IND)","Travel","0.00","4.00"
"sqs101800207m4","Komodo Dragons","Television",2018,"United States of America(USA)","Nature & the Environment","0.00","4.00"
"sqts101800184","Komodo Dragons","Television",2018,"United States of America(USA)","Nature & the Environment","0.00","4.00"
"sqs101800208m4","Ep 1 Meanwhile in Australia","Television",2018,"Australia(AUS)","Travel","0.00","4.00"
"sqts101800185","Meanwhile in Australia with Nick Cummins","Television",2018,"Australia(AUS)","Travel","0.00","4.00"
"sqs101800209m4","Nothing Like a Dame","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Documentary","7.60","3.80"
"sqts101800186","Nothing Like a Dame","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Documentary","7.60","3.80"
"sqs101800218m4","Portraits of Marie Antoinette","Television",2017,"France(FRA)","History","0.00","4.00"
"sqts101800187","Portraits of Marie Antoinette","Television",2017,"France(FRA)","History","0.00","4.00"
"sqs101800219m4","Jungle Sacrifice (Ep1)","Television",2017,"United States of America(USA)","Adventure","8.60","4.30"
"sqts101800188","Primal Survivor S02","Television",2017,"United States of America(USA)","Adventure","8.60","4.30"
"sqs101800220m4","Ep 1 Route Awakening","Television",2017,"China(CHN)","Travel","0.00","3.50"
"sqts101800189","Route Awakening S03","Television",2017,"China(CHN)","Travel","0.00","3.50"
"sqs101800221m4","Ep 3 Science of Stupid","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Science & Tech","7.00","3.50"
"sqts101800190","Science of Stupid S05","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Science & Tech","7.00","3.50"
"sqs101800222m4","Doomsday Volcano Mystery (Ep4)","Television",2017,"United States of America(USA)","History","7.00","3.50"
"sqts101800191","Secrets of the Underground S02","Television",2017,"United States of America(USA)","History","7.00","3.50"
"sqs101800223m4","Sub Zero Porsche (Ep6)","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Reality","0.00","3.90"
"sqts101800192","Supercar Megabuild S02","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Reality","0.00","3.90"
"sqs101800224m4","Symphony for Our World","Television",2018,"United States of America(USA)","Arts, Music & Culture","0.00","4.00"
"sqts101800193","Symphony for Our World","Television",2018,"United States of America(USA)","Arts, Music & Culture","0.00","4.00"
"sqs101800225m4","Ricky Tomlinson","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","History","8.00","4.00"
"sqts101800194","Who Do You Think You Are UK S13","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","History","8.00","4.00"
"sqs101800226m4","Ends of the Earth (Ep1)","Television",2018,"United States of America(USA)","Nature & the Environment","0.00","4.00"
"sqs101800227m4","Land Before Time (Ep2)","Television",2018,"United States of America(USA)","Nature & the Environment","0.00","4.00"
"sqs101800228m4","Life Without Water (Ep3)","Television",2018,"United States of America(USA)","Nature & the Environment","0.00","4.00"
"sqts101800195","Wild Chile","Television",2018,"United States of America(USA)","Nature & the Environment","0.00","4.00"
"sqs101800229m4","La Fiesta (Ep11)","Television",2016,"United States of America(USA)","Food","7.90","4.00"
"sqts101800196","Avec Eric S03","Television",2016,"United States of America(USA)","Food","7.90","4.00"
"sqs101800230m4","Modernist Masters (Ep3)","Television",2016,"United States of America(USA)","Food","7.80","3.90"
"sqts101800197","Eat the World with Emeril Lagasse","Television",2016,"United States of America(USA)","Food","7.80","3.90"
"sqs101800231m4","Sauces (Ep5)","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","8.30","4.20"
"sqts101800198","Inside the Factory S03","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","8.30","4.20"
"sqs101800232m4","Ep 3 Nigella: At My Table","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Food","7.50","3.80"
"sqts101800199","Nigella: At My Table","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Food","7.50","3.80"
"sqs101800233m4","Bundaberg (Ep11)","Television",2016,"Australia(AUS)","Food","0.00","3.90"
"sqts101800200","Surfing the Menu: The Next Generation","Television",2016,"Australia(AUS)","Food","0.00","3.90"
"sqs101800235m4","Little Tools, Big Challenge (Ep4)","Television",2017,"United States of America(USA)","Reality","7.60","3.80"
"sqs101800236m4","This Is Not Glamping (Ep5)","Television",2017,"United States of America(USA)","Reality","7.60","3.80"
"sqs101800237m4","Now That's A Lot Of Schnitzel (Ep6)","Television",2017,"United States of America(USA)","Reality","7.60","3.80"
"sqts101800201","Top Chef S15","Television",2017,"United States of America(USA)","Reality","7.60","3.80"
"sqs101800238m4","Bras (Ep2)","Television",2014,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","0.00","4.00"
"sqts101800202","World's Best Chefs","Television",2014,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","0.00","4.00"
"sqs101800239m4","Insider TV - Inside Bangkok","Television",2017,"Singapore(SGP)","Travel","0.00","4.00"
"sqs101800240m4","Insider TV - Inside Hong Kong","Television",2015,"Singapore(SGP)","Travel","0.00","4.00"
"sqs101800241m4","Insider TV - Inside Shanghai","Television",2017,"Singapore(SGP)","Travel","0.00","4.00"
"sqs101800242m4","Hanoi (Ep1)","Television",2015,"United States of America(USA)","Travel","8.60","4.30"
"sqs101800243m4","Super Senses (Ep5)","Television",2016,"United States of America(USA)","Variety & Game Shows","8.50","4.30"
"sqts101800203","Brain Games S07","Television",2016,"United States of America(USA)","Variety & Game Shows","8.50","4.30"
"sqs101800244m4","A Whole New Ball Game (Ep3)","Television",2017,"United States of America(USA)","Reality","6.60","3.30"
"sqts101800204","Cesar Millan's Dog Nation","Television",2017,"United States of America(USA)","Reality","6.60","3.30"
"sqs101800245m4","Bert Kreischer/Taryn Manning/Hal Sparks (Ep5)","Television",2017,"United States of America(USA)","Variety & Game Shows","5.80","2.90"
"sqts101800205","The Comedy Jam","Television",2017,"United States of America(USA)","Variety & Game Shows","5.80","2.90"
"sqs101800246m4","Low-Impact House, Pembrokeshire (Ep6)","Television",2016,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","8.60","4.30"
"sqts101800206","Grand Designs S14","Television",2016,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","8.60","4.30"
"sqs101800247m4","Guyana / London (Ep3)","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Action & Adventure","8.80","4.40"
"sqts101800207","The Life Swap Adventure","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Action & Adventure","8.80","4.40"
"sqs101800248m4","Thor God of Blubber (Ep3)","Television",2017,"United States of America(USA)","Reality","7.80","3.90"
"sqts101800208","My Big Fat Pet Makeover","Television",2017,"United States of America(USA)","Reality","7.80","3.90"
"sqs101800249m4","Ep 6 QI","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Variety & Game Shows","8.60","4.30"
"sqts101800209","QI S15","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Variety & Game Shows","8.60","4.30"
"sqs101800250m4","Vanessa Hudgens (Ep10)","Television",2017,"United States of America(USA)","Action & Adventure","7.90","4.00"
"sqts101800210","Running Wild with Bear Grylls S03","Television",2017,NA,"Action & Adventure",NA,NA
"sqs101800251m4","Liyanna, Shaheera and Nina (Ep4)","Television",2017,"Singapore(SGP)","Reality","0.00","4.10"
"sqts101800211","Say Yes to the Dress: Asia","Television",2017,"Singapore(SGP)","Reality","0.00","4.10"
"sqs101800252m4","Dan and Brett (Ep1)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Reality","0.00","4.20"
"sqts101800212","The Secret Helpers","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Reality","0.00","4.20"
"sqs101800271m4","Healthy Travel Tips from Canyon Ranch®","Television",2018,"Singapore(SGP)","Infotainment","0.00","4.00"
"sqts101800213","Healthy Travel Tips from Canyon Ranch®","Television",2018,"Singapore(SGP)","Infotainment","0.00","4.00"
"sqs101800272m4","Stretch & Energize with Canyon Ranch®","Television",2018,"Singapore(SGP)","Infotainment","0.00","4.00"
"sqts101800214","Stretch & Energize with Canyon Ranch®","Television",2018,"Singapore(SGP)","Infotainment","0.00","4.00"
"sqs101800253m4","Healing Plants (Ep1)","Television",2018,"Canada(CAN)","Infotainment","0.00","4.10"
"sqts101800215","Ageless Gardens","Television",2018,"Canada(CAN)","Infotainment","0.00","4.10"
"sqs101800254m4","Awake: The Secrets of Sleep","Television",2018,"Ireland(IRL)","Infotainment","0.00","4.10"
"sqts101800216","Awake: The Secrets of Sleep","Television",2018,"Ireland(IRL)","Infotainment","0.00","4.10"
"sqs101800257m4","Ep 9 Million Dollar Car Hunters","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","0.00","3.60"
"sqts101800217","Million Dollar Car Hunters","Television",2017,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","0.00","3.60"
"sqs101800258m4","Malibu Castle & Drinks with Mr. Wonderful (Ep1)","Television",2018,"United States of America(USA)","Infotainment","5.90","3.00"
"sqts101800218","Secret Lives of the Super Rich S07","Television",2018,"United States of America(USA)","Infotainment","5.90","3.00"
"sqs101800259m4","Portugal (Ep1)","Television",2018,"United States of America(USA)","Infotainment","7.50","3.80"
"sqs101800260m4","Switzerland (Ep2)","Television",2018,"United States of America(USA)","Infotainment","7.50","3.80"
"sqts101800219","World's Most Extraordinary Homes S02","Television",2018,"United States of America(USA)","Infotainment","7.50","3.80"
"sqs101800261m4","Ep 2 Being Serena","Television",2018,"United States of America(USA)","Infotainment","6.10","3.10"
"sqts101800220","Being Serena","Television",2018,"United States of America(USA)","Infotainment","6.10","3.10"
"sqs101800262m4","Glenn McGrath","Television",2015,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","0.00","3.50"
"sqts101800221","Cricket's Greatest","Television",2015,"United Kingdom of Great Britain and Northern Ireland(GBR)","Infotainment","0.00","3.50"
"sqs101800265m4","Premier League Review of the Season 2017/18","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Sports","0.00","4.00"
"sqts101800222","Premier League Review of the Season 2017/18","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Sports","0.00","4.00"
"sqs101800266m4","Sounds of the NBA Finals 2018","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Sports","0.00","4.00"
"sqts101800223","Sounds of the NBA Finals 2018","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Sports","0.00","4.00"
"sqs101800267m4","Nokia Mobile: We Were Connecting People (Nokia Mobile - Matkapuhelimen tarina)","Television",2017,"Finland(FIN)","Business","7.10","3.60"
"sqts101800224","Nokia Mobile: We Were Connecting People (Nokia Mobile - Matkapuhelimen tarina)","Television",2017,"Finland(FIN)","Business","7.10","3.60"
"sqs101800268m4","Eddie Thai (Ep8)","Television",2017,"Singapore(SGP)","Business","0.00","3.40"
"sqs101800269m4","Korea (Ep10)","Television",2017,"Singapore(SGP)","Food Culture","0.00","3.40"
"sqs101800270m4","Afghan At Last (Ep3)","Television",2018,"Singapore(SGP)","Food Culture","0.00","3.80"
"sqts101800225","Refugee Chef","Television",2018,"Singapore(SGP)","Food Culture","0.00","3.80"
"sqts101800226","Destination Guides","Television",2017,"SGP","Travel","0.00","0.00"
"sqs111800001m4","Closer (Ep5)","Television",2018,"USA","Drama","8.50","4.30"
"sqs111800002m4","Cherry (Ep6)","Television",2018,"USA","Drama","8.50","4.30"
"sqs111800003m4","Falling (Ep7)","Television",2018,"USA","Drama","8.50","4.30"
"sqs111800004m4","Milk (Ep8)","Television",2018,"USA","Drama","8.50","4.30"
"sqts111800034","Sharp Objects","Television",2018,"USA","Drama","8.50","4.30"
"sqs111800005m4","How to Fire a Rifle Without Really Trying (Ep1)","Television",1997,"USA","Comedy","7.30","3.70"
"sqs111800006m4","Hilloween (Ep6)","Television",1997,"USA","Comedy","7.30","3.70"
"sqs111800007m4","The Son That Got Away (Ep8)","Television",1997,"USA","Comedy","7.30","3.70"
"sqts111800035","King of the Hill S02","Television",1997,"USA","Comedy","7.30","3.70"
"sqs111800008m4","Emancipation (Ep2)","Television",2000,"USA","Comedy","8.00","4.00"
"sqs111800009m4","Reese Drives (Ep9)","Television",2000,"USA","Comedy","8.00","4.00"
"sqs111800010m4","Hal Coaches (Ep16)","Television",2000,"USA","Comedy","8.00","4.00"
"sqts111800036","Malcolm in the Middle S03","Television",2000,"USA","Comedy","8.00","4.00"
"sqs111800024m4","Sleep Tight, Puddin' Pop (Ep7)","Television",2005,"USA","Comedy","7.10","3.60"
"sqs111800025m4","That Voodoo That I Do Do (Ep8)","Television",2005,"USA","Comedy","7.10","3.60"
"sqs111800026m4","Madame And Her Special Friend (Ep9)","Television",2005,"USA","Comedy","7.10","3.60"
"sqts111800101","Two and a Half Men S03","Television",2005,"USA","Comedy","7.10","3.60"
"sqs111800027m4","Phil (Ep5)","Television",2017,"USA","Comedy","7.50","3.80"
"sqs111800028m4","Eulogy (Ep6)","Television",2017,"USA","Comedy","7.50","3.80"
